RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
778,775,Aaron Goldberg,51,.14,6.89,-10.00,1.89,
778,773,Kim Felton,40,.14,5.41,-2.89,0,
780,782,Stephen Gangluff,43,.14,5.80,-.86,6.00,
781,781,James White,40,.13,5.39,,5.39,
782,779,Joey Snyder III,40,.13,5.38,-1.31,3.69,
783,784,Matt Hendrix,41,.13,5.49,-6.02,1.68,
783,780,Alastair Forsyth,43,.13,5.76,-10.39,1.72,
785,777,Matthew Millar,40,.13,5.31,-5.35,1.20,
786,777,Julien Guerrier,47,.13,6.21,-6.63,5.12,
787,785,Billy Andrade,40,.13,5.28,,5.28,
788,776,Hiroo Kawai,43,.13,5.65,-14.69,2.08,
789,789,John Ellis,40,.13,5.24,,5.24,
790,792,Damian Ulrich,40,.13,5.22,-1.14,5.22,
791,782,Sebastián Fernández,40,.13,5.21,-4.36,0,
792,787,Gavin Kyle Green,40,.13,5.20,-.80,4.51,
793,794,Airil-rizman Zahari,40,.13,5.19,-.17,5.36,
794,790,Wenyi Huang,40,.13,5.17,-.06,5.23,
794,795,Lucas Bjerregaard,40,.13,5.17,-.05,5.22,
796,793,Jae-Han Chun,40,.13,5.15,-1.62,3.38,
797,788,Mark Calcavecchia,40,.13,5.14,-4.60,0,
798,797,Brandon Pieters,40,.13,5.03,-3.24,5.06,
799,802,Ted Purdy,40,.13,5.02,-.98,6.00,
800,791,Michael Lorenzo-Vera,40,.13,5.02,-7.72,0,
800,798,Tetsuya Haraguchi,44,.13,5.52,-6.64,2.59,
802,806,Matt Ford,40,.13,5.01,-1.39,4.07,
803,796,Nelson Ledesma,40,.13,5.01,-5.51,1.56,
804,801,Todd Hamilton,44,.13,5.50,-5.42,2.70,
805,799,Jun-won Park,40,.12,4.99,-5.00,1.20,
806,800,Rob Oppenheim,52,.12,6.45,-8.56,1.61,
807,804,Peter Lonard,52,.12,6.43,-7.24,3.57,
808,806,Chiragh Kumar,40,.12,4.89,-5.32,2.60,
808,812,Ryan Fox,40,.12,4.89,-2.31,1.28,
810,806,Gary Orr,40,.12,4.88,-10.74,2.16,
811,811,Rafael Gómez,40,.12,4.87,-3.27,4.80,
812,813,Wook-Soon Kang,40,.12,4.85,-1.50,3.60,
814,810,Tyrone Ferreira,52,.12,6.28,-8.81,1.41,
815,809,Ockert Strydom,40,.12,4.83,-6.47,1.22,
815,814,Luke Goddard,40,.12,4.82,-2.97,1.23,
817,824,Jerome Lando Casanova,40,.12,4.81,-.51,4.14,
818,817,Tommy Nakajima,40,.12,4.81,-1.39,2.88,
819,818,Steve Dartnall,40,.12,4.78,-2.86,4.02,
820,823,Steve Lewton,40,.12,4.77,-1.49,3.64,
821,822,Bernhard Langer,40,.12,4.77,-1.21,4.65,
822,803,Jarrod Lyle,40,.12,4.76,-13.09,0,
823,816,Rich Beem,40,.12,4.74,-5.48,0,
824,819,Lasse Jensen,51,.12,6.04,-6.42,2.55,
824,824,Cameron Smith,40,.12,4.74,-2.56,1.80,
826,821,Chris Couch,40,.12,4.71,-10.80,0,
827,826,Hans Peter Bacher,40,.12,4.71,-3.80,0,
828,815,Wen-Teh Lu,40,.12,4.71,-5.29,3.36,
829,827,Rafael Echenique,52,.12,6.10,-6.38,1.35,
830,830,Ryan McCarthy,40,.12,4.68,-1.86,4.15,
831,829,Julio Zapata,40,.12,4.68,-4.07,0,
832,828,Carlos Del Moral,52,.12,6.05,-11.37,0,
833,819,Nick Dougherty,44,.12,5.09,-5.33,0,
834,834,Trevor Murphy,40,.12,4.62,-.88,3.60,
835,833,Jason Allred,40,.11,4.60,-2.21,2.24,
836,832,Andrew Georgiou,41,.11,4.71,-3.76,1.75,
837,837,Oliver Goss,40,.11,4.55,-2.73,0,
838,834,Kalle Samooja,40,.11,4.54,-3.71,0,
839,840,Chris Epperson,40,.11,4.53,-.52,3.80,
840,838,Matt Haines,40,.11,4.51,-4.19,2.76,
841,841,Andrew Loupe,40,.11,4.49,-.86,4.38,
842,842,Michael Buttacavoli,40,.11,4.48,-.80,4.00,
843,843,Michael Hollick,40,.11,4.46,-1.70,3.08,
844,831,Markus Brier,45,.11,5.01,-8.74,1.58,
845,836,Divan van den Heever,48,.11,5.31,-7.06,0,
845,847,Ryan Williams,40,.11,4.43,-2.03,3.60,
847,845,Kazuhiko Hosokawa,40,.11,4.40,-5.03,0,
848,839,Skip Kendall,51,.11,5.61,-7.56,1.28,
849,846,Lyle Rowe,40,.11,4.38,-3.23,3.60,
849,848,Simon Yates,40,.11,4.38,-1.72,3.69,
851,849,Rafael Campos,40,.11,4.35,-3.37,1.20,
852,856,Anthony Kang,44,.11,4.78,-5.86,4.23,
853,859,Jeff Gove,50,.11,5.40,-8.07,2.76,
853,859,Hyungjoon Lee,40,.11,4.32,,4.32,
855,851,Ryuji Imada,51,.11,5.48,-11.65,3.26,
856,854,Sebastián Saavedra,40,.11,4.29,-2.16,3.00,
857,861,Marc Pucay,42,.11,4.50,-5.46,2.42,
858,844,Richard McEvoy,52,.11,5.56,-11.83,1.69,
859,858,Andy Pope,40,.11,4.26,-2.06,2.43,
860,853,Ki Sang Lee,40,.11,4.25,-3.52,1.88,
861,857,Ross McGowan,40,.11,4.25,-2.89,4.57,
862,864,Jaakko Makitalo,40,.11,4.23,-1.33,2.67,
863,850,Bradford Vaughan,43,.11,4.54,-4.45,1.49,
864,867,Brandon Harkins,40,.11,4.21,-.50,3.60,
865,864,Kenny Perry,40,.11,4.20,-2.94,2.76,
866,869,Randall Hutchison,40,.10,4.18,-.27,4.45,
867,990,Florian Pragant,40,.10,4.17,-8.61,1.56,
867,852,Gavin Coles,52,.10,5.42,-13.10,2.57,
869,866,Michael Gligic,40,.10,4.15,-3.84,0,
870,862,Callum MaCaulay,48,.10,4.97,-6.51,2.42,
871,872,Shaaban Hussin,40,.10,4.11,-.82,3.68,
871,867,Arjun Atwal,50,.10,5.15,-9.35,0,
873,871,Lee Dong-Min,40,.10,4.11,-2.61,3.60,
874,874,Roland Steiner,40,.10,4.08,-3.51,3.42,
875,876,Brad Elder,40,.10,4.07,-1.90,3.45,
876,875,Jake Redman,40,.10,4.06,-1.33,3.23,
877,870,Jae-bum Park,50,.10,5.05,-10.96,2.24,
878,879,Tyler Aldridge,40,.10,4.00,-.61,3.60,
879,872,Jinho Choi,40,.10,3.98,-7.74,0,
880,876,Julián Etulain,40,.10,3.96,-6.25,1.32,
880,862,Christian Nilsson,40,.10,3.96,-16.57,0,
882,878,Matt Harmon,40,.10,3.96,-4.28,0,
883,881,Chien Soon Lu,40,.10,3.95,-1.62,2.60,
884,882,Yosuke Tsukada,40,.10,3.94,-1.64,1.65,
885,880,Guido Van Der Valk,40,.10,3.90,-6.74,1.48,
885,883,James McLean,40,.10,3.90,-2.33,0,
887,885,Marcus Both,43,.10,4.18,-5.88,1.96,
888,887,IlHwan Park,40,.10,3.86,-.59,3.96,
889,884,Sebi Garcia,40,.10,3.85,-1.80,2.40,
890,893,Ryan Yip,40,.09,3.79,-.84,2.60,
891,886,J.J. Killeen,52,.09,4.93,-21.37,0,
892,890,Sebastián Salem,40,.09,3.78,-2.22,0,
893,889,Anthony Michael,40,.09,3.78,-2.06,3.02,
894,891,José Garrido,40,.09,3.78,-3.09,1.48,
895,888,Michael Letzig,49,.09,4.62,-6.36,1.20,
896,892,Will Strickler,40,.09,3.76,-2.84,1.48,
897,896,Joo-yeop Baek,40,.09,3.72,-2.28,0,
898,895,Steve Marino,40,.09,3.71,-15.01,4.13,
898,897,Nicolás Geyger,40,.09,3.71,-1.74,2.10,
900,900,"Wes Short, Jr.",40,.09,3.69,-.64,3.04,
901,901,Eirik Tage Johansen,40,.09,3.69,-.17,3.79,
901,898,Garry Houston,42,.09,3.87,-4.67,0,
903,899,Sung Kang,52,.09,4.79,-18.74,2.42,
904,906,Darren Tan,40,.09,3.66,,3.66,
904,903,Kodai Ichihara,51,.09,4.66,-8.40,1.24,
906,905,R Nachimuthu,40,.09,3.63,-.65,4.28,
907,908,Daniel Bringolf,40,.09,3.60,,3.60,
907,902,Martin Rominger,40,.09,3.60,-3.11,2.44,
909,907,Alan Wagner,40,.09,3.59,-2.41,0,
909,903,Heung-Chol Joo,40,.09,3.59,-3.51,2.47,
911,910,Todd Baek,40,.09,3.53,-.50,4.03,
912,913,Chris Hanson,40,.09,3.50,-1.27,2.78,
913,911,Derek Fathauer,46,.09,4.02,-2.88,1.23,
914,911,Hidezumi Shirakata,40,.09,3.46,-3.82,0,
915,918,Brad Shilton,40,.09,3.46,-2.48,0,
916,918,Francis McGuirk,40,.09,3.44,-2.97,0,
916,921,Brandon Stone,40,.09,3.44,-.04,3.48,
918,915,Michael Bradley,47,.09,4.02,-9.50,2.48,
919,923,Nathan Holman,40,.09,3.42,-.90,4.32,
920,909,Tom Pernice Jr.,40,.09,3.41,-11.66,0,
921,920,Adam Groom,40,.08,3.39,-4.88,2.53,
922,924,Keenan Davidse,40,.08,3.38,-2.18,0,
922,917,Scott Arnold,40,.08,3.38,-5.86,1.82,
922,915,Puma Dominguez,40,.08,3.39,-5.61,0,
925,914,Masatsugo Morofuji,40,.08,3.38,-13.64,0,
926,894,Lu Wei-chih,40,.08,3.38,-16.79,0,
927,,Chris Campbell,40,.08,3.37,-1.26,1.80,
928,925,Armando Villarreal,40,.08,3.37,-.23,3.60,
929,922,Mathias Grönberg,40,.08,3.36,-4.85,0,
930,926,Vasin Sripattranusorn,40,.08,3.32,-.61,3.93,
931,928,Lindani Ndwandwe,42,.08,3.43,-1.03,3.78,
932,929,Nate Smith,43,.08,3.51,-1.10,2.90,
933,927,Carlos Franco,40,.08,3.26,-2.35,1.88,
934,929,Paul Maddy,40,.08,3.25,-.09,3.34,
935,,Clint Rice,40,.08,3.23,-.97,1.32,
936,932,Sandy Lyle,40,.08,3.22,-.23,3.45,
937,933,P. Tangkamolpraser,40,.08,3.18,-.45,3.63,
938,931,Rocco Mediate,40,.08,3.17,-4.39,0,
939,934,Jazz Janewattananond,40,.08,3.15,-.07,3.22,
940,935,Tom Watson,40,.08,3.14,-2.87,1.52,
941,940,Ryuko Tokimatsu,40,.08,3.12,,3.12,
942,936,Hidemasa Hoshino,44,.08,3.41,-5.82,2.56,
942,937,Hank Kuehne,40,.08,3.10,-.87,3.97,
944,940,Michael Sims,40,.08,3.10,-1.11,3.23,
945,938,Reid Edstrom,41,.08,3.14,-2.97,0,
945,939,Alan McLean,40,.08,3.07,-2.48,0,
947,943,Steven Ferreira,40,.08,3.04,-1.01,1.32,
948,945,Nils Floren,40,.08,3.02,-.78,2.40,
948,944,Patrick Sheehan,52,.08,3.93,-2.30,1.57,
950,946,David Vanegas,40,.08,3.01,-1.24,3.60,
951,947,Dustin Garza,40,.08,3.00,-.52,2.21,
952,953,Edouard Espana,40,.07,2.99,-.15,3.14,
953,942,Federico Colombo,49,.07,3.65,-8.75,1.70,
953,951,Max Glauert,40,.07,2.98,-.94,2.16,
955,948,Reinier Saxton,40,.07,2.96,-2.59,1.20,
956,955,Armando Favela,40,.07,2.94,-1.55,1.20,
957,952,Andrew Roque,40,.07,2.93,-2.97,0,
958,956,David Dragoo,40,.07,2.92,-1.84,1.62,
959,953,Steven O'Hara,49,.07,3.58,-6.43,0,
960,957,Kent Eger,40,.07,2.90,-1.98,2.10,
961,958,Matt Marshall,40,.07,2.89,-1.53,1.41,
961,963,Jonathan Randolph,40,.07,2.89,-.54,2.28,
963,950,César Costilla,40,.07,2.88,-8.36,0,
963,971,Patrick Rodgers,40,.07,2.88,,2.88,
965,977,Ron Whittaker,48,.07,3.42,-2.08,1.61,
966,958,Marco Ruiz,40,.07,2.85,-4.89,0,
966,966,Jakraphan Premsirigorn,40,.07,2.85,-.66,3.51,
968,961,Charlie Ford,43,.07,3.06,-4.53,0,
969,962,Sung Lee,40,.07,2.84,-3.18,1.23,
970,966,Steven Jeppesen,40,.07,2.83,-2.53,0,
970,973,Steve Surry,40,.07,2.83,-.80,2.42,
970,966,Si Woo Kim,40,.07,2.83,-1.96,1.61,
973,972,Haotong Li,40,.07,2.83,-1.11,3.31,
973,975,Desne van den Bergh,40,.07,2.83,-.20,3.02,
975,970,Matthew Southgate,51,.07,3.59,-6.89,0,
976,965,Klas Eriksson,40,.07,2.81,-5.08,0,
977,975,Andy Winings,40,.07,2.80,-2.31,0,
978,963,Floris De Vries,42,.07,2.91,-3.34,1.23,
978,979,Moritz Lampert,40,.07,2.77,-.32,3.09,
978,966,Toru Suzuki,40,.07,2.78,-4.25,1.37,
981,978,Jarmo Sandelin,40,.07,2.77,-1.13,2.07,
981,973,José Coceres,40,.07,2.77,-3.42,0,
983,960,Mamo Osanai,44,.07,3.04,-9.88,0,
984,986,Adrien Saddier,40,.07,2.76,,2.76,
985,987,Corey Nagy,40,.07,2.74,-.07,2.81,
986,981,Jin-jae Byun,40,.07,2.74,-2.24,0,
986,980,Chris Killmer,40,.07,2.74,-2.48,0,
988,948,Kenneth Ferrie,49,.07,3.33,-15.09,1.23,
989,982,Zaw Moe,44,.07,2.98,-6.17,1.28,
989,985,Anthony Snobeck,50,.07,3.39,-6.67,0,
991,983,Hirohito Koizumi,40,.07,2.70,-5.47,0,
992,984,Chris Rodgers,40,.07,2.69,-2.43,1.40,
993,998,Matthew Fitzpatrick,40,.07,2.65,,2.65,
994,997,Wallace Booth,40,.07,2.64,-.07,2.71,
995,994,Wolmer Murillo,40,.07,2.64,-.36,3.00,
996,989,Brody Ninyette,40,.07,2.63,-2.21,0,
996,990,Shamim Khan,40,.07,2.63,-1.95,2.17,
998,996,Christopher DeForest,40,.07,2.61,-1.86,0,
