RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
206,,Tomohiro Kondo,56,.77,43.34,-26.65,26.21,
207,,Takuya Taniguchi,53,.77,40.71,-18.35,30.27,
208,,I J Jang,40,.76,30.44,-2.85,33.29,
209,,Alastair Forsyth,54,.75,40.53,-58.07,19.74,
210,,Doug Barron,50,.75,37.52,-12.79,40.30,
211,,Tjaart van der Walt,44,.75,33.01,-11.41,34.17,
212,,Mark Wilson,50,.74,37.20,-14.91,32.23,
213,,Emanuele Canonica,56,.74,41.47,-18.46,40.77,
214,,Shaun Micheel,57,.74,42.12,-85.64,28.40,
215,,Hunter Mahan,66,.73,48.29,-28.99,29.31,
216,,Steven Bowditch,40,.73,29.16,-12.93,22.95,
217,,Marcel Siem,45,.72,32.56,-36.31,16.63,
218,,Gary Orr,40,.72,28.90,-15.44,32.43,
219,,Andrew McLardy,42,.72,30.10,-21.83,31.27,
220,,Phillip Price,50,.71,35.69,-63.28,22.23,
221,,D.J. Trahan,56,.71,39.49,-11.41,43.85,
222,,Cameron Beckman,61,.70,42.99,-31.29,26.40,
223,,James Kingston,58,.70,40.86,-35.34,31.33,
224,,Lee Janzen,51,.70,35.66,-45.25,20.36,
225,,Richard Johnson,55,.70,38.31,-30.52,33.46,
226,,Brian Gay,65,.69,44.72,-27.16,37.48,
227,,Brian Bateman,56,.69,38.37,-30.72,28.83,
228,,Brendan Jones,64,.68,43.81,-53.68,22.55,
229,,WC Liang,46,.68,31.47,-15.00,24.15,
230,,John Bickerton,53,.67,35.77,-26.26,30.49,
231,,Nick Faldo,40,.67,26.98,-31.33,17.75,
232,,Peter Tomasulo,40,.67,26.94,-2.74,29.68,
233,,Jose-Filipe Lima,52,.67,35.00,-13.98,29.20,
234,,Peter Lawrie,58,.67,39.00,-25.28,40.22,
235,,Rich Beem,58,.67,38.85,-33.08,40.99,
236,,Ryuichi Oda,49,.67,32.78,-13.81,25.17,
237,,Matt Gogel,53,.67,35.43,-42.77,20.21,
238,,Steven O'Hara,52,.66,34.47,-14.26,32.43,
239,,Tom Byrum,52,.66,34.40,-39.96,17.70,
240,,Katsumasa Miyamoto,54,.66,35.38,-42.06,18.97,
241,,Hideto Tanihara,59,.65,38.36,-40.70,17.71,
242,,Frank Lickliter II,60,.64,38.57,-50.61,22.98,
243,,Todd Fischer,68,.64,43.67,-29.88,35.16,
244,,Anthony Wall,52,.63,32.86,-16.04,28.39,
245,,Jamie Donaldson,40,.63,25.21,-19.90,27.97,
246,,Peter Senior,40,.63,25.02,-24.25,14.02,
247,,Damian McGrane,55,.63,34.40,-16.18,31.12,
248,,Andre Stolz,40,.62,24.82,-33.65,5.06,
249,,Simon Wakefield,62,.62,38.43,-18.26,46.21,
250,,Tatsuhiko Takahashi,40,.62,24.77,-6.31,27.31,
251,,Gary Emerson,52,.62,32.18,-20.31,25.20,
252,,Kazuhiko Hosokawa,55,.62,34.00,-17.31,28.52,
253,,José Coceres,42,.62,25.91,-30.91,13.78,
254,,Peter Gustafsson,52,.62,32.00,-9.58,33.72,
255,,Marco Dawson,40,.61,24.59,-11.99,26.52,
256,,Nick Watney,57,.61,34.90,-14.82,32.81,
257,,Kent Jones,64,.61,38.91,-34.27,29.42,
258,,Takashi Kamiyama,47,.61,28.48,-20.45,6.19,
259,,Ian Woosnam,42,.60,25.37,-14.25,19.71,
260,,Kaname Yokoo,54,.60,32.32,-19.37,18.59,
261,,Marc Cayeux,60,.60,35.75,-14.33,33.06,
262,,Keng-Chi Lin,63,.59,37.22,-15.71,34.14,
263,,Kiyoshi Maita,50,.59,29.47,-17.59,22.01,
264,,David Park,53,.59,31.22,-29.03,23.02,
265,,Stuart Little,56,.59,32.83,-8.72,36.62,
266,,Jonathan Lomas,55,.59,32.23,-22.79,23.89,
267,,Brett Wetterich,57,.58,33.03,-11.75,30.64,
268,,Omar Uresti,56,.58,32.40,-13.82,32.28,
269,,Jay Williamson,49,.58,28.33,-31.25,19.64,
270,,Shinichi Yokota,54,.57,30.91,-17.56,23.73,
271,,Paul Goydos,40,.57,22.72,-19.95,27.06,
272,,Chris Smith,65,.57,36.83,-25.81,23.51,
273,,Neal Lancaster,64,.57,36.24,-32.76,26.45,
274,,Richard Finch,40,.56,22.29,-6.18,24.69,
275,,Chawalit Plaphol,58,.55,32.06,-14.95,19.39,
276,,Markus Brier,53,.55,29.23,-23.14,12.46,
277,,Toru Suzuki,59,.55,32.49,-27.80,12.54,
278,,Michael Harris,40,.54,21.77,-2.22,23.33,
279,,Marc Warren,40,.54,21.61,-2.18,21.95,
280,,J.P. Hayes,49,.54,26.25,-16.16,24.35,
281,,Azuma Yano,54,.53,28.79,-10.41,24.72,
282,,Jean Van de Velde,40,.53,21.30,-5.71,22.64,
283,,Eduardo Romero,40,.53,21.20,-42.72,4.79,
284,,Hideki Kase,58,.53,30.49,-30.83,4.17,
285,,Skip Kendall,61,.53,32.03,-58.50,9.06,
286,,Mikael Lundberg,42,.53,22.05,-5.20,20.32,
287,,Christian Cévaër,51,.52,26.75,-25.41,15.51,
288,,Terry Price,52,.52,27.17,-32.65,13.56,
289,,Satoru Hirota,53,.52,27.63,-8.51,26.06,
290,,Jarrod Lyle,40,.52,20.77,-7.62,27.05,
291,,David McKenzie,61,.52,31.53,-17.16,18.11,
292,,Simon Yates,41,.51,21.08,-21.61,10.76,
293,,Matt Kuchar,49,.51,25.10,-15.55,19.57,
294,,Robert Coles,53,.51,26.94,-17.25,22.24,
295,,Jong-Duck Kim,48,.51,24.28,-24.81,9.48,
296,,Bill Haas,41,.50,20.66,-11.32,16.29,
297,,Marcus Fraser,58,.50,29.16,-35.88,20.80,
298,,Lian-Wei Zhang,49,.50,24.53,-19.79,20.37,
299,,Fredrik Widmark,43,.50,21.38,-5.30,22.16,
300,,Andrew Buckle,40,.50,19.87,-5.14,21.46,
301,,Camilo Villegas,42,.50,20.84,-9.34,18.36,
302,,Chris Campbell,40,.50,19.81,-3.08,22.90,
303,,Jaime Spence,48,.49,23.75,-13.35,22.48,
304,,Scott Gutschewski,55,.49,27.13,-9.60,25.72,
305,,John Cook,46,.49,22.41,-7.51,21.47,
305,,Christopher Hanell,42,.49,20.46,-20.85,9.51,
307,,Craig Jones,47,.49,22.87,-13.75,18.55,
308,,Scott Hoch,40,.49,19.44,-43.34,2.71,
308,,Steve Allan,70,.49,34.02,-31.90,23.59,
310,,Joachim Backstom,40,.48,19.29,-3.12,21.66,
311,,Martin Erlandsson,50,.48,23.88,-11.50,23.42,
312,,Wei-tze Yeh,52,.47,24.70,-26.14,9.48,
313,,Greg Chalmers,61,.47,28.75,-22.29,12.31,
314,,Mathias Grönberg,59,.47,27.80,-45.70,19.02,
315,,Chris Couch,47,.47,22.13,-13.12,24.09,
316,,Carlos Rodiles,54,.47,25.42,-41.38,8.65,
317,,Andrew Magee,40,.47,18.62,-18.41,28.16,
318,,Steve Stricker,48,.47,22.32,-16.04,16.93,
318,,Troy Matteson,55,.47,25.58,-5.44,27.41,
320,,Paul Azinger,45,.46,20.92,-26.22,16.48,
321,,Wade Ormsby,61,.46,28.20,-12.81,24.80,
322,,Nozomi Kawahara,56,.46,25.80,-18.71,20.81,
323,,Wen-Teh Lu,40,.46,18.37,-3.40,18.65,
324,,Mårten Olander,52,.46,23.87,-20.20,23.79,
325,,Edward Loar,40,.46,18.20,-11.29,9.94,
326,,Peter Fowler,59,.45,26.72,-36.91,17.03,
327,,D.A. Points,59,.45,26.49,-10.78,23.52,
328,,Louis Oosthuizen,51,.45,22.78,-22.44,14.76,
329,,Darron Stiles,55,.44,24.25,-10.98,23.59,
330,,Gary Murphy,54,.44,23.59,-22.28,18.99,
331,,Jean-Francois Lucquin,50,.44,21.75,-10.33,21.14,
332,,Yusaku Miyazato,46,.43,19.78,-14.06,15.18,
333,,Dennis Paulson,45,.43,19.35,-24.14,9.28,
334,,Francois DeLamontagne,51,.43,21.83,-8.66,21.13,
335,,Charlie Wi,45,.43,19.18,-14.08,8.82,
336,,David Peoples,47,.42,19.92,-25.33,11.88,
337,,Lee Slattery,48,.42,20.18,-11.14,12.03,
338,,Glen Day,61,.42,25.54,-29.59,15.67,
339,,Franklin Langham,55,.42,22.95,-13.57,21.02,
340,,Kiyoshi Miyazato,51,.41,21.05,-11.21,10.43,
341,,Thammanoon Sriroj,67,.41,27.49,-15.31,13.28,
342,,Mark Roe,47,.41,19.23,-15.23,13.03,
343,,Katsumune Imai,57,.41,23.24,-26.39,7.97,
344,,Mamo Osanai,53,.40,21.43,-8.88,13.86,
345,,David Drysdale,51,.40,20.30,-7.93,17.70,
346,,Darren Fichardt,52,.40,20.68,-34.81,9.97,
347,,Scott Hend,63,.40,25.02,-20.28,20.87,
348,,Scott Laycock,40,.40,15.86,-15.63,10.70,
349,,Kevin Stadler,51,.40,20.15,-10.41,16.81,
350,,David Frost,50,.40,19.75,-27.12,9.54,
351,,Patrik Sjöland,47,.39,18.40,-19.44,7.66,
352,,Alessandro Tadini,52,.39,20.34,-11.74,12.05,
353,,Andrew Butterfield,52,.39,20.12,-4.89,20.62,
354,,Makoto Inoue,51,.39,19.72,-11.29,8.96,
355,,Danny Ellis,45,.38,17.32,-13.55,9.81,
356,,Philip Golding,57,.38,21.88,-14.12,22.69,
357,,T.C. Wang,40,.38,15.26,-6.05,11.50,
358,,Marcus Both,47,.38,17.84,-8.33,15.99,
359,,Oliver Wilson,50,.38,18.83,-6.00,18.50,
360,,Francesco Molinari,40,.37,14.91,-3.19,16.42,
361,,Brenden Pappas,55,.37,20.47,-37.61,12.93,
362,,Nobuhiro Masuda,55,.37,20.44,-17.96,9.26,
363,,Titch Moore,49,.37,18.18,-15.73,19.97,
364,,Jeev Milkha Singh,67,.37,24.57,-15.21,14.52,
365,,Takao Nogami,40,.37,14.66,-2.66,16.00,
366,,Takashi Kanemoto,53,.37,19.35,-14.40,14.62,
367,,Tom Gillis,40,.36,14.59,-11.89,19.34,
368,,Dan Forsman,45,.36,16.35,-32.61,10.22,
368,,Jun Kikuchi,52,.36,18.89,-10.23,15.52,
370,,Paul Gow,61,.36,22.05,-16.39,16.77,
371,,Garry Houston,57,.36,20.55,-8.75,16.81,
372,,David Bransdon,40,.36,14.36,-4.85,14.24,
373,,Roland Thatcher,53,.36,18.87,-8.85,15.01,
374,,Gavin Coles,54,.35,19.10,-10.66,14.49,
375,,Jerry Smith,40,.35,13.88,-1.53,15.40,
376,,Jon Mills,53,.35,18.36,-8.11,19.92,
377,,David Carter,46,.35,15.92,-13.68,11.16,
378,,Warren Abery,40,.34,13.75,-5.12,13.22,
379,,Craig Perks,54,.34,18.53,-16.60,8.00,
380,,Michael Hoey,46,.34,15.64,-5.41,11.54,
381,,Prom Meesawat,41,.34,13.88,-2.18,14.85,
382,,David Hearn,54,.34,18.17,-10.56,9.90,
383,,Jimmy Walker,40,.33,13.31,-14.37,9.15,
384,,Greg Meyer,47,.33,15.58,-8.86,11.47,
385,,Hunter Haas,56,.33,18.35,-7.33,18.36,
385,,Craig Bowden,54,.33,17.69,-15.28,13.40,
387,,D.J. Brigman,53,.33,17.31,-14.68,11.75,
388,,Keith Horne,40,.33,13.04,-9.32,13.38,
389,,Brad Sutterfield,40,.33,13.03,-7.69,6.00,
390,,Erik Compton,40,.33,13.01,-13.96,6.52,
391,,Jaime Gomez,40,.32,12.92,-2.70,15.63,
392,,Andrew Coltart,54,.32,17.34,-23.60,17.30,
393,,Miguel Angel Martin,50,.32,16.01,-13.44,9.71,
394,,Stephen Scahill,61,.32,19.44,-19.66,15.62,
395,,Benn Barham,49,.32,15.60,-6.56,14.36,
396,,Spike McRoy,60,.32,19.10,-18.62,10.03,
397,,Philip Archer,51,.32,16.20,-8.80,12.85,
397,,James Nitties,40,.32,12.70,-8.09,5.54,
399,,Steven Jeppesen,60,.32,19.03,-6.48,16.96,
400,,Nobuhito Sato,60,.31,18.85,-21.05,13.10,
401,,Grégory Bourdy,53,.31,16.64,-5.53,17.03,
402,,Mike Putnam,40,.31,12.48,,12.48,
403,,Ted Oh,40,.31,12.41,-4.83,8.35,
404,,Tatsuya Mitsuhashi,52,.31,16.11,-13.29,4.94,
405,,Bob Heintz,53,.31,16.32,-1.06,16.63,
406,,Craig Stadler,40,.31,12.30,-18.69,17.16,
407,,Boonchu Ruangkit,41,.31,12.60,-15.75,6.22,
408,,Andres Romero,40,.31,12.24,-1.23,11.85,
409,,Tommy Nakajima,40,.31,12.20,-11.45,3.68,
410,,Will MacKenzie,40,.30,12.18,-.16,12.34,
411,,Rich Bland,53,.30,16.00,-10.78,14.13,
412,,Kiyoshi Murota,55,.30,16.47,-24.40,8.72,
413,,David Higgins,40,.30,11.92,-6.22,9.60,
414,,Martin Maritz,59,.30,17.54,-22.23,6.03,
415,,Ian Garbutt,48,.30,14.25,-7.10,15.61,
416,,Michael Kirk,62,.30,18.38,-10.02,16.44,
416,,Peter Jacobsen,40,.30,11.86,-28.61,12.98,
418,,Hisayuki Sasaki,55,.29,16.19,-16.07,5.33,
419,,Brad Kennedy,56,.29,16.33,-18.36,4.69,
419,,Wen-Tang Lin,40,.29,11.66,-5.18,9.92,
421,,Santiago Luna,53,.29,15.44,-14.10,11.37,
422,,Andrew Marshall,58,.29,16.77,-12.45,11.57,
423,,Kris Cox,55,.28,15.64,-4.36,12.59,
424,,Nic Henning,40,.28,11.37,-8.06,15.00,
424,,Ariel Cañete,51,.28,14.50,-4.85,13.60,
424,,Mark Brooks,59,.28,16.78,-13.26,13.60,
427,,Bill Glasson,42,.28,11.90,-12.97,7.64,
428,,Rafael Gómez,41,.28,11.61,-5.12,7.88,
429,,Shinichi Akiba,44,.28,12.43,-3.93,13.28,
430,,Gary Rusnak,40,.28,11.28,-7.65,9.85,
431,,David Branshaw,56,.28,15.75,-7.12,10.92,
432,,Katsuyoshi Tomori,47,.28,13.17,-13.31,7.76,
433,,Hennie Otto,40,.28,11.20,-22.11,12.30,
434,,Toni Karjalainen,40,.28,11.20,-1.08,12.28,
435,,Mattias Eliasson,49,.28,13.70,-7.51,9.23,
436,,Larry Mize,40,.28,11.14,-6.64,11.17,
437,,Hendrick Buhrmann,44,.28,12.15,-5.70,11.14,
438,,Scott Dunlap,48,.27,13.16,-10.03,11.14,
438,,Nicolas Colsaerts,46,.27,12.62,-9.54,11.77,
440,,Mark Foster,59,.27,16.00,-16.07,10.80,
441,,Mathew Goggin,55,.27,14.91,-11.69,12.22,
442,,Mardan Mamat,40,.27,10.83,-8.16,8.67,
443,,Roger Tambellini,49,.27,13.16,-7.66,10.88,
444,,Ned Michaels,40,.27,10.72,-3.94,9.90,
445,,Carl Suneson,48,.27,12.78,-2.04,12.06,
446,,Jarrod Moseley,51,.27,13.53,-21.93,10.71,
